Time Stamp (ms), Accel Low X, Accel Low Y, Accel Low Z, Accel Med X, Accel Med Y, Accel Med Z, Accel High Z, Temp (deg C), Pres (Pa), Geiger (counts), Humidity, Gyro X, Gyro Y, Gyro Z
329849,10,472,330,259,360,337,527,36,1714,0,515,638,-27,2912
329880,22,473,332,268,367,339,526,36,1714,2,513,624,-89,2830
329912,35,509,339,281,367,339,527,36,1714,0,513,579,-189,2773
329943,67,482,326,287,364,337,523,36,1714,0,513,520,-310,2726
329973,132,523,325,299,373,339,527,36,1714,0,515,489,-428,2677
330004,123,527,336,297,370,339,526,36,1714,0,512,407,-546,2635
330035,129,538,324,297,372,338,526,36,1714,1,513,310,-677,2587
330068,143,575,342,302,380,341,529,36,1714,0,514,118,-799,2561
330099,127,600,332,299,384,337,531,36,1714,2,512,-44,-883,2536
330130,138,639,329,298,400,340,524,36,1714,0,515,-144,-911,2501
330161,140,644,326,299,397,340,523,36,1714,0,514,-226,-908,2457
330191,184,656,329,310,401,340,524,36,1714,0,514,-367,-907,2430
330222,189,666,341,308,408,340,524,36,1714,1,514,-543,-892,2406
330256,213,670,345,317,417,341,527,36,1714,1,512,-611,-829,2375
330287,242,674,335,316,427,338,524,36,1714,0,515,-686,-783,2333
330317,262,674,339,319,444,339,525,36,1714,1,515,-728,-665,2301
330348,311,673,335,328,448,339,526,36,1714,0,513,-686,-576,2266
330379,324,673,345,332,448,340,525,36,1714,1,515,-676,-531,2238
330409,376,674,339,343,441,338,526,36,1714,0,514,-683,-489,2210
330440,403,674,338,355,444,340,525,36,1714,3,516,-690,-451,2175
330474,405,674,325,355,436,339,527,36,1714,0,516,-746,-386,2140
330505,454,674,328,366,437,340,522,36,1714,0,516,-769,-345,2103
330535,522,675,329,378,434,344,523,36,1714,1,514,-773,-284,2078
330566,549,675,361,380,439,345,525,36,1714,1,514,-768,-212,2067
330597,560,675,347,384,432,338,531,36,1714,0,514,-775,-134,2036
330628,589,674,355,393,428,341,527,36,1714,0,513,-823,-43,2027
330661,608,676,333,404,419,341,531,36,1714,0,515,-798,24,2016
330692,665,677,343,405,418,343,522,36,1714,1,516,-811,75,2004
330723,671,675,356,410,414,343,524,36,1715,0,513,-813,138,2004
330755,675,675,356,415,410,343,524,36,1715,1,516,-826,247,2007
330785,677,664,354,420,403,342,529,36,1715,0,514,-794,287,2012
330817,677,648,353,427,396,344,524,36,1715,0,516,-747,353,2023
330849,677,595,350,432,388,343,524,36,1715,0,515,-711,402,2044
330882,676,562,353,441,383,344,524,36,1715,0,504,-659,421,2070
330912,675,522,350,445,379,342,527,36,1715,1,515,-604,404,2093
330943,675,482,351,453,370,343,525,36,1715,0,515,-534,365,2111
330974,675,438,351,454,361,342,526,36,1715,0,514,-479,313,2134
331004,675,400,350,455,354,343,526,36,1715,0,515,-454,232,2150
331035,675,366,350,458,347,344,525,36,1715,0,515,-413,113,2166
331069,674,320,353,456,335,344,527,36,1715,0,515,-399,31,2177
331100,675,284,350,455,325,343,525,36,1715,1,514,-398,-48,2179
331130,675,230,356,443,316,344,525,36,1715,0,514,-429,-125,2181
331160,676,209,360,442,313,344,525,36,1715,1,517,-455,-163,2177
331191,677,159,352,433,303,343,528,36,1715,3,515,-477,-183,2166
331222,677,121,356,423,301,344,526,36,1715,1,517,-503,-172,2149
331252,677,97,350,416,298,345,526,36,1715,0,517,-514,-130,2131
331286,656,99,352,402,292,343,526,36,1715,1,517,-487,-54,2104
331317,640,101,359,397,293,344,526,36,1715,0,521,-454,46,2085
331347,599,85,355,388,291,344,525,36,1715,0,514,-382,145,2069
331378,561,94,368,383,291,345,527,36,1715,0,517,-311,229,2053
331409,534,77,357,379,288,344,527,36,1715,0,517,-242,296,2040
331440,525,65,356,376,287,344,526,36,1715,0,514,-133,368,2026
331473,494,61,362,370,285,345,523,36,1715,0,516,7,440,2012
331504,464,46,356,363,283,344,526,36,1715,0,517,107,476,2003
331535,446,57,365,361,285,345,526,36,1715,0,516,242,507,1992
331566,420,43,361,354,281,345,525,36,1715,0,515,345,518,1980
331596,405,51,367,353,284,346,526,36,1715,1,515,453,514,1970
331627,381,33,366,347,280,345,524,36,1715,0,515,545,483,1957
331658,368,35,365,345,279,345,526,36,1715,0,515,638,440,1947
331692,337,32,362,342,279,345,526,36,1715,1,515,679,384,1938
331723,323,48,358,336,277,345,527,36,1715,0,518,728,339,1916
331755,309,24,356,332,276,345,524,36,1715,4,517,754,264,1906
331785,279,32,356,329,276,344,527,36,1715,0,518,733,203,1892
331815,241,24,352,322,275,343,526,36,1715,0,515,704,175,1881
331847,216,23,353,318,278,343,525,36,1715,1,518,674,166,1865
331878,196,16,346,312,275,342,524,36,1715,1,519,610,140,1844
331911,177,14,345,310,274,342,526,36,1715,0,517,511,138,1815
331941,152,31,343,304,279,341,527,36,1715,0,519,426,151,1791
331972,138,74,352,302,288,342,526,36,1715,0,517,391,188,1766
332003,128,63,336,299,284,339,526,36,1715,0,516,321,206,1741
332034,112,96,351,297,293,342,527,36,1715,0,516,224,219,1709
332064,96,125,341,294,294,340,528,36,1715,0,517,188,268,1684
332095,74,118,342,290,296,340,528,36,1715,0,547,160,322,1662
332129,71,139,341,289,299,340,528,36,1715,0,516,125,372,1638
332160,69,175,343,288,306,341,528,36,1715,0,518,80,424,1606
332190,77,179,344,290,304,339,528,36,1715,0,516,103,483,1582
332221,60,193,342,288,310,341,528,36,1715,0,516,90,550,1561
332252,57,230,347,286,316,342,528,36,1715,0,520,86,590,1534
332282,69,231,340,289,317,341,527,36,1715,0,520,81,618,1506
332313,78,274,351,290,322,343,526,36,1715,0,516,119,662,1477
332347,71,282,356,289,325,343,528,36,1715,0,519,149,683,1436
332378,90,275,342,291,324,341,526,36,1715,0,520,180,692,1400
332408,90,301,353,292,330,343,527,36,1715,0,517,223,685,1362
332439,105,314,354,294,329,341,530,36,1715,0,520,289,679,1328
332470,116,302,332,301,332,345,530,36,1715,1,517,237,604,1288
332500,119,363,373,297,341,345,527,36,1715,0,520,242,555,1259
332534,138,322,344,297,337,344,529,36,1715,0,520,297,492,1227
332565,146,367,350,299,341,344,524,36,1715,0,517,353,443,1197
332596,137,355,356,300,339,341,521,36,1715,0,518,391,377,1166
332627,154,378,340,305,345,342,529,36,1715,0,520,407,278,1140
332658,133,353,322,300,337,337,526,36,1715,0,518,300,145,1113
332689,151,393,352,304,349,343,528,36,1715,0,519,339,89,1080
332720,156,404,348,301,348,342,523,36,1715,0,517,362,22,1058
332753,131,391,333,304,342,335,533,36,1715,0,517,262,-88,1017
332784,163,396,340,304,348,342,523,36,1715,0,501,311,-116,990
332815,144,404,333,302,349,340,522,36,1715,0,519,267,-208,967
332846,137,435,344,300,351,343,527,36,1715,0,510,206,-282,934
332876,130,452,365,292,360,342,519,36,1715,0,518,138,-337,907
332907,160,494,361,300,360,341,526,36,1715,0,519,136,-333,857
332938,119,398,338,298,342,339,526,36,1715,1,519,73,-345,826
332972,147,482,357,296,362,338,519,36,1715,1,519,312,-259,802
333007,159,463,336,309,362,343,526,36,1715,0,518,266,-260,779
333213,148,508,355,308,369,342,531,36,1715,2,518,242,-192,600
333245,164,448,335,306,352,336,529,36,1715,0,520,159,-195,591
333276,175,448,322,307,356,335,527,36,1715,1,518,91,-238,568
333306,165,483,332,306,362,337,532,36,1715,0,521,39,-247,549
333340,194,450,344,315,358,342,527,36,1715,0,520,25,-249,538
333371,207,499,350,318,372,345,527,36,1715,0,520,2,-227,516
333402,207,458,347,309,355,338,524,36,1715,0,520,78,-195,504
333432,207,493,336,307,362,339,522,36,1715,0,520,3,-223,491
333463,202,462,330,308,361,337,523,36,1715,0,521,40,-184,468
333494,252,490,343,320,363,341,531,36,1715,1,522,53,-179,473
333524,244,481,348,318,363,342,523,36,1715,0,522,-20,-197,458
333558,192,463,355,314,359,344,526,36,1715,0,522,-24,-202,444
333589,215,484,343,316,362,342,526,36,1715,1,520,-86,-226,434
333620,225,457,339,317,360,342,525,36,1715,1,520,-120,-248,433
333651,223,476,354,319,365,343,531,36,1715,0,520,-138,-246,435
333682,260,460,336,324,359,340,526,36,1715,0,522,-123,-243,410
333713,219,476,346,315,367,341,523,36,1715,0,520,-178,-238,400
333744,244,482,341,320,361,339,525,36,1715,0,522,-197,-255,398
333777,226,494,350,318,366,341,526,36,1715,1,522,-223,-246,393
333808,267,500,345,325,365,342,525,36,1715,0,522,-174,-219,390
333839,228,460,338,317,361,339,524,36,1715,1,522,-198,-212,384
333870,256,502,349,323,367,342,525,36,1715,0,519,-240,-232,373
333900,237,480,345,321,363,341,528,36,1715,0,519,-263,-232,366
333932,265,496,344,323,365,341,526,36,1715,0,520,-211,-209,353
333966,242,486,342,324,366,342,526,36,1715,0,521,-244,-174,347
333997,274,500,344,325,365,341,526,36,1715,0,521,-241,-174,348
334027,235,473,338,319,363,340,527,36,1715,0,522,-238,-161,342
334058,270,506,346,325,368,341,526,36,1715,0,521,-176,-118,335
334089,255,490,347,323,366,341,525,36,1715,2,522,-177,-110,330
334121,268,491,341,326,367,341,526,36,1715,0,521,-134,-87,318
334152,272,512,343,324,368,341,525,36,1715,1,520,-150,-83,316
334186,280,526,344,328,371,342,525,36,1715,0,520,-102,-50,306
334217,257,497,339,321,367,340,526,36,1715,0,520,-48,-16,294
334247,269,504,342,325,369,341,527,36,1715,0,521,-11,0,286
334278,277,510,339,327,368,340,526,36,1715,0,521,-3,4,280
334309,278,496,339,325,366,340,527,36,1715,0,520,22,21,269
334340,258,502,344,324,367,341,527,36,1715,0,521,55,46,269
334370,283,498,339,328,366,341,527,36,1715,0,523,110,74,257
334404,284,488,339,329,365,341,527,36,1715,0,520,144,101,251
334435,279,483,340,326,365,341,528,36,1715,0,520,155,105,248
334466,271,497,345,328,366,341,525,36,1715,0,523,203,126,243
334495,294,485,342,330,363,341,528,36,1715,0,521,242,140,229
334526,285,483,343,329,364,341,526,36,1715,0,520,231,138,224
334557,297,496,345,330,365,342,527,36,1715,0,520,263,151,220
334590,301,480,343,330,363,342,525,36,1715,0,521,282,158,215
334621,305,483,345,331,363,342,525,36,1715,0,523,300,163,208
334652,289,480,346,332,364,342,526,36,1715,0,520,304,157,210
334683,316,475,348,335,364,342,526,36,1715,0,524,322,144,199
334713,315,468,346,333,362,343,525,36,1715,0,523,320,139,198
334744,305,466,345,333,362,343,526,36,1715,1,520,332,143,193
334774,328,467,349,337,361,342,526,36,1715,1,520,317,135,189
334808,288,470,347,329,363,342,524,36,1715,0,521,285,128,184
334838,323,485,348,335,364,342,524,36,1715,1,522,269,114,186
334869,277,458,350,325,360,340,527,36,1715,1,530,243,127,185
334900,335,501,352,342,368,343,528,36,1715,1,523,322,148,164
334930,305,447,345,326,356,340,522,36,1715,0,522,233,124,165
334961,256,473,358,331,364,342,527,36,1715,0,522,148,132,188
334993,379,467,326,341,360,339,524,36,1715,1,522,266,176,177
335028,362,475,352,347,364,342,528,36,1715,0,524,216,131,162
335058,338,432,342,333,359,339,522,36,1715,0,524,189,104,143
335089,282,472,351,328,362,343,526,36,1715,0,522,110,91,145
335120,392,479,338,346,361,340,523,36,1715,0,524,93,101,156
335151,242,447,351,316,358,341,527,36,1715,0,521,149,152,168
335181,306,484,346,337,362,340,524,36,1715,0,524,162,119,139
335212,324,449,346,336,359,343,523,36,1715,0,524,102,97,131
335246,321,429,338,334,352,339,528,36,1715,2,524,89,108,153
335277,311,442,340,333,356,341,526,36,1715,0,524,94,125,133
335307,373,453,352,349,356,343,529,36,1715,0,522,53,117,116
335338,381,439,343,339,360,343,525,36,1715,0,522,30,108,119
335369,275,476,371,325,368,345,525,36,1715,0,522,2,128,138
335399,435,468,331,355,354,341,521,36,1715,0,521,57,186,131
335433,217,475,353,323,363,345,533,36,1715,1,524,98,218,119
335464,369,465,355,346,360,343,528,36,1715,0,521,16,163,100
335495,240,445,353,314,358,341,530,36,1715,0,524,-67,139,117
335525,286,497,361,341,364,344,533,36,1715,0,521,-40,222,104
335556,332,432,332,336,351,340,526,36,1715,0,522,84,224,109
335587,334,429,351,340,357,344,528,36,1715,0,524,39,242,109
335618,313,436,351,337,355,339,534,36,1715,0,524,-27,243,113
335651,431,446,342,358,360,344,525,36,1715,3,524,-50,228,100
335682,334,421,343,336,357,341,528,36,1715,0,523,60,244,93
335713,317,475,356,341,360,344,532,36,1715,1,525,-11,243,81
335744,413,426,339,349,352,339,533,36,1715,0,522,-70,240,90
335774,359,421,327,341,355,341,524,36,1715,0,525,-67,287,95
335805,425,440,319,366,356,341,527,36,1715,0,523,-28,312,98
335836,371,414,357,336,349,343,525,36,1715,0,524,3,254,43
335869,448,486,371,350,367,344,523,36,1715,0,525,-11,338,67
335900,318,444,325,334,360,341,530,36,1715,0,522,-58,368,102
335932,373,490,357,348,367,345,528,36,1715,1,523,-19,367,90
335963,311,458,363,326,360,343,512,36,1715,0,523,34,395,73
335993,410,478,339,347,363,343,520,36,1715,0,525,48,403,56
336024,392,488,343,346,367,341,525,36,1715,0,525,13,385,42
336056,341,433,336,337,360,344,526,36,1715,0,524,-3,421,83
336089,414,453,343,352,359,343,525,36,1715,1,525,39,452,78
336119,278,443,358,332,357,341,531,36,1715,0,524,54,446,52
336150,331,428,360,343,356,345,528,36,1715,1,524,33,455,57
336181,386,411,339,345,352,340,528,36,1715,1,524,-15,452,61
336211,365,450,358,346,362,345,529,36,1715,0,523,45,504,67
336242,324,442,357,332,352,341,525,36,1715,1,525,56,519,57
336272,399,432,332,353,359,343,529,36,1715,0,525,-67,496,71
336306,361,458,351,341,356,341,522,36,1715,0,524,-43,452,43
336336,352,444,359,338,358,342,521,36,1715,0,523,-27,493,51
336367,297,470,357,334,360,342,531,36,1715,1,526,14,546,84
336398,429,440,336,352,356,342,526,36,1715,0,524,-8,537,67
336429,319,439,346,329,357,342,513,36,1715,0,523,4,548,54
336458,398,448,352,355,359,345,525,36,1715,0,526,-32,574,50
336489,382,431,351,342,352,342,524,36,1715,0,524,-87,587,65
336523,395,447,355,349,363,343,526,36,1715,1,524,-67,607,66
336553,340,447,368,337,359,343,527,36,1715,0,526,-16,661,54
336584,377,441,356,346,358,343,523,36,1715,0,523,-59,690,56
336615,390,463,357,339,362,345,516,36,1715,0,526,-54,718,77
336646,340,443,352,339,357,343,526,36,1715,0,523,-53,722,57
336676,388,451,365,344,360,346,523,36,1715,0,525,-40,725,58
336710,405,450,349,359,356,345,529,36,1715,0,527,-47,748,69
336741,388,483,365,337,364,345,506,36,1715,0,525,-40,800,82
336772,278,451,346,330,357,342,526,36,1715,1,526,-45,742,59
336802,410,430,350,354,356,345,524,36,1715,0,523,-42,712,45
336833,382,435,365,348,356,345,525,36,1715,0,524,-51,719,62
336866,346,451,355,341,355,342,526,36,1715,0,526,-21,739,52
336897,395,424,349,352,356,344,527,36,1715,0,527,6,768,49
336930,311,455,361,335,357,344,527,36,1715,0,527,-14,785,63
336961,389,434,353,351,357,345,526,36,1715,0,525,-23,787,61
336992,365,456,367,343,359,344,528,36,1715,0,527,-6,790,47
337022,396,461,357,348,360,344,525,36,1715,1,525,9,787,61
337053,346,452,361,345,358,343,527,36,1715,0,524,1,777,44
337083,414,444,355,351,357,344,525,36,1715,0,525,33,783,40
337115,333,446,364,339,357,344,526,36,1715,0,525,39,805,52
